blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,latitude,longitude
102,JURONG EAST ST 13,12,1981,Y,N,N,N,N,N,JE,196,0,0,172,22,2,0,0,0,0,0,0,0,102 JURONG EAST ST 13,1.336096579,103.7382192
102,LENGKONG TIGA,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,102 LENGKONG TIGA,1.325579307,103.9106575
102,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,102 PASIR RIS ST 12,1.367484273,103.9580411
102,POTONG PASIR AVE 1,16,1983,Y,Y,N,Y,N,N,TP,167,0,0,144,20,0,3,0,0,0,0,0,0,102 POTONG PASIR AVE 1,1.333690127,103.8688106
102,PUNGGOL FIELD,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,102 PUNGGOL FIELD,1.398280578,103.9056544
102,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,129,0,0,0,0,0,129,0,0,0,0,0,0,102 RIVERVALE WALK,1.38180761,103.9008932
102,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,102 SERANGOON NTH AVE 1,1.370843273,103.8711536
102,SIMEI ST 1,11,1988,Y,N,N,Y,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,102 SIMEI ST 1,1.34134725,103.9513551
102,SPOTTISWOODE PK RD,20,1973,Y,Y,N,N,N,N,BM,76,0,0,0,76,0,0,0,0,0,0,0,0,102 SPOTTISWOODE PK RD,1.27472973,103.8362355
102,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,140,0,0,90,50,0,0,0,0,0,0,0,0,102 TAMPINES ST 11,1.346716163,103.9455214
102,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,64,0,0,0,36,28,0,0,0,0,0,0,0,102 TECK WHYE LANE,1.377082841,103.7543944
102,TOWNER RD,4,1983,Y,Y,N,N,N,N,KWN,36,0,0,36,0,0,0,0,0,0,0,0,0,102 TOWNER RD,1.320586095,103.862002
102,WOODLANDS ST 13,12,1984,Y,N,N,Y,N,N,WL,110,0,0,65,45,0,0,0,0,0,0,0,0,102 WOODLANDS ST 13,1.436082949,103.7811996
102A,BIDADARI PK DR,16,2020,Y,N,N,N,N,Y,TP,205,0,66,0,139,0,0,0,0,0,0,0,0,102A BIDADARI PK DR,1.3373559,103.8713907
102A,CANBERRA ST,17,2019,Y,N,N,N,N,N,SB,190,0,0,0,94,96,0,0,0,0,0,0,0,102A CANBERRA ST,1.451193905,103.8322276
102A,DEPOT RD,21,2016,Y,N,N,Y,N,N,BM,114,0,43,0,0,0,0,0,71,0,0,0,0,102A DEPOT RD,1.280291346,103.8133324
102A,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,102A PUNGGOL FIELD,1.398833183,103.9057836
102A,RIVERVALE WALK,5,1997,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,102A RIVERVALE WALK,1.38215139,103.9000751
102B,BIDADARI PK DR,16,2020,Y,N,N,N,N,N,TP,200,0,0,52,148,0,0,0,0,0,0,0,0,102B BIDADARI PK DR,1.336220454,103.8718471
102B,CANBERRA ST,16,2019,Y,N,N,N,N,N,SB,210,0,180,30,0,0,0,0,0,0,0,0,0,102B CANBERRA ST,1.451239704,103.8314364
102B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,102B PUNGGOL FIELD,1.399085258,103.9054714
102C,CANBERRA ST,1,2020,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,102C CANBERRA ST,1.45155993,103.8317651
102C,PUNGGOL FIELD,17,2000,Y,N,N,N,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,102C PUNGGOL FIELD,1.398761278,103.904939
102D,PUNGGOL FIELD,16,2001,Y,N,N,N,N,N,PG,82,0,0,0,26,56,0,0,0,0,0,0,0,102D PUNGGOL FIELD,1.398480708,103.9052498
103,AH HOOD RD,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,103 AH HOOD RD,1.327962675,103.844827
103,ALJUNIED CRES,12,1977,Y,N,N,N,N,N,GL,154,0,0,0,0,0,0,0,0,0,154,0,0,103 ALJUNIED CRES,1.320516922,103.8832703
103,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,131,0,0,97,33,1,0,0,0,0,0,0,0,103 ANG MO KIO AVE 3,1.371016578,103.8393048
103,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,154,0,0,126,26,0,2,0,0,0,0,0,0,103 BEDOK NTH AVE 4,1.333482588,103.9375425
103,BEDOK RESERVOIR RD,12,1985,Y,Y,N,N,N,N,BD,154,0,0,88,66,0,0,0,0,0,0,0,0,103 BEDOK RESERVOIR RD,1.328770222,103.9093814
103,BISHAN ST 12,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,103 BISHAN ST 12,1.345512491,103.8483142
103,BT BATOK CTRL,13,1984,Y,N,N,Y,N,N,BB,96,0,0,4,44,48,0,0,0,0,0,0,0,103 BT BATOK CTRL,1.348223682,103.7480345
103,BT PURMEI RD,11,1982,Y,Y,N,N,N,N,BM,119,0,0,68,50,1,0,0,0,0,0,0,0,103 BT PURMEI RD,1.272085585,103.8254956
103,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,103 C'WEALTH CRES,1.30834597,103.800214
103,CANBERRA ST,1,2020,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,103 CANBERRA ST,1.450676054,103.8307576
103,CLEMENTI ST 14,14,1984,Y,N,N,N,N,N,CL,104,0,0,0,18,86,0,0,0,0,0,0,0,103 CLEMENTI ST 14,1.322588548,103.7691762
103,EDGEFIELD PLAINS,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103 EDGEFIELD PLAINS,1.397473398,103.9048218
103,GANGSA RD,4,1986,Y,Y,N,N,N,N,BP,26,0,0,19,7,0,0,0,0,0,0,0,0,103 GANGSA RD,1.378670708,103.7685384
103,HENDERSON CRES,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,103 HENDERSON CRES,1.289742097,103.8213757
103,HOUGANG AVE 1,13,1983,Y,N,N,N,N,N,HG,81,0,0,0,30,51,0,0,0,0,0,0,0,103 HOUGANG AVE 1,1.355282234,103.8903601
103,JLN RAJAH,25,1983,Y,N,N,N,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,103 JLN RAJAH,1.327341433,103.8527807
103,JURONG EAST ST 13,25,1982,Y,N,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,103 JURONG EAST ST 13,1.33668715,103.7380592
103,LENGKONG TIGA,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,103 LENGKONG TIGA,1.325855463,103.9105989
103,LOR 1 TOA PAYOH,10,1967,Y,N,N,Y,N,N,TP,159,0,0,0,0,0,0,0,0,0,159,0,0,103 LOR 1 TOA PAYOH,1.34010929,103.8481846
103,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,103 PASIR RIS ST 12,1.367695081,103.9584042
103,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,63,0,0,62,0,0,1,0,0,0,0,0,0,103 POTONG PASIR AVE 1,1.334113387,103.8695237
103,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,123,0,0,0,0,0,123,0,0,0,0,0,0,103 RIVERVALE WALK,1.382911467,103.9012086
103,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,144,0,0,0,144,0,0,0,0,0,0,0,0,103 SERANGOON NTH AVE 1,1.37067353,103.8702639
103,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,103 SPOTTISWOODE PK RD,1.274660969,103.8352798
103,TAMPINES ST 11,10,1982,Y,N,N,N,N,N,TAP,126,0,0,72,54,0,0,0,0,0,0,0,0,103 TAMPINES ST 11,1.347696625,103.9462299
103,TECK WHYE LANE,9,1988,Y,Y,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,103 TECK WHYE LANE,1.377130782,103.753556
103,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,103 TOWNER RD,1.320643815,103.8616341
103,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,24,8,0,0,0,0,0,0,0,0,103 WOODLANDS ST 13,1.436621232,103.7809767
103,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,64,0,0,60,4,0,0,0,0,0,0,0,0,103 YISHUN RING RD,1.43136935,103.8288928
103A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,116,0,0,56,60,0,0,0,0,0,0,0,0,103A BIDADARI PK DR,1.335609604,103.8717276
103A,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103A CANBERRA ST,1.451030061,103.830534
103A,DEPOT RD,25,1999,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,103A DEPOT RD,1.280701976,103.8133534
103A,EDGEFIELD PLAINS,17,2000,Y,N,N,N,N,N,PG,96,0,0,0,0,96,0,0,0,0,0,0,0,103A EDGEFIELD PLAINS,1.398255318,103.904754
103A,RIVERVALE WALK,5,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103A RIVERVALE WALK,1.383215089,103.9006576
103B,BIDADARI PK DR,16,2020,Y,N,N,N,N,N,TP,152,0,0,76,76,0,0,0,0,0,0,0,0,103B BIDADARI PK DR,1.335089454,103.8713373
103B,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103B CANBERRA ST,1.450565995,103.8312387
103B,DEPOT RD,20,1999,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,103B DEPOT RD,1.280736924,103.8131357
103B,EDGEFIELD PLAINS,16,2000,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103B EDGEFIELD PLAINS,1.397731275,103.9046854
103C,EDGEFIELD PLAINS,16,2001,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103C EDGEFIELD PLAINS,1.397266608,103.9045384
104,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,104 ALJUNIED CRES,1.320068866,103.8828181
104,BEDOK RESERVOIR RD,15,1985,Y,N,N,N,N,N,BD,84,0,0,0,12,72,0,0,0,0,0,0,0,104 BEDOK RESERVOIR RD,1.329245367,103.9099237
104,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,153,0,0,124,26,0,3,0,0,0,0,0,0,104 BEDOK NTH AVE 4,1.333298521,103.9366015
104,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,24,0,0,16,8,0,0,0,0,0,0,0,0,104 BISHAN ST 12,1.345675021,103.8480329
104,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0,104 BT BATOK CTRL,1.348995003,103.7472582
104,BT PURMEI RD,12,1983,Y,N,N,N,N,N,BM,132,0,0,88,44,0,0,0,0,0,0,0,0,104 BT PURMEI RD,1.272398536,103.8256255
104,C'WEALTH CRES,10,1964,Y,N,N,Y,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,104 C'WEALTH CRES,1.307958753,103.7999769
104,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,104 CANBERRA ST,1.450279674,103.8318969
104,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,16,0,0,0,0,0,16,0,0,0,0,0,0,104 CLEMENTI ST 14,1.322949685,103.7691892
104,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,104 GANGSA RD,1.378803995,103.7679688
104,HENDERSON CRES,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,104 HENDERSON CRES,1.289369275,103.8215381
104,HOUGANG AVE 1,4,1983,Y,Y,N,N,N,N,HG,8,0,0,8,0,0,0,0,0,0,0,0,0,104 HOUGANG AVE 1,1.354784387,103.8903185
104,JLN DUSUN,4,1980,Y,N,N,N,N,N,KWN,24,0,0,0,24,0,0,0,0,0,0,0,0,104 JLN DUSUN,1.328425305,103.8441424
104,JLN RAJAH,25,1983,Y,N,N,Y,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,104 JLN RAJAH,1.32780497,103.8532623
104,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,216,0,0,0,0,0,0,0,0,0,216,0,0,104 JLN BT MERAH,1.281025155,103.8244609
104,JURONG EAST ST 13,4,1982,Y,Y,N,N,N,N,JE,20,0,0,20,0,0,0,0,0,0,0,0,0,104 JURONG EAST ST 13,1.336584653,103.7376233
104,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,55,0,0,0,0,0,55,0,0,0,0,0,0,104 LENGKONG TIGA,1.325634967,103.9098152
104,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,104 LOR 1 TOA PAYOH,1.340108877,103.8491078
104,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,130,0,0,0,78,52,0,0,0,0,0,0,0,104 PASIR RIS ST 12,1.367952786,103.9587026
104,POTONG PASIR AVE 1,16,1984,Y,N,N,N,N,N,TP,174,0,0,122,48,0,4,0,0,0,0,0,0,104 POTONG PASIR AVE 1,1.334339169,103.8691589
104,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,104 RIVERVALE WALK,1.382627459,103.9009299
104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,104 SERANGOON NTH AVE 1,1.370593162,103.8710868
104,SPOTTISWOODE PK RD,25,1976,Y,N,N,Y,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,104 SPOTTISWOODE PK RD,1.274427547,103.8348788
104,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,104 TAMPINES ST 11,1.347205767,103.9466418
104,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,104 TECK WHYE LANE,1.377081621,103.7528704
104,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,90,0,0,0,40,50,0,0,0,0,0,0,0,104 TOWNER RD,1.319823545,103.8609797
104,WHAMPOA DR,19,1997,Y,N,N,N,N,N,KWN,112,0,0,0,65,47,0,0,0,0,0,0,0,104 WHAMPOA DR,1.320799591,103.8533278
104,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,104 WOODLANDS ST 13,1.436465871,103.7815769
104,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,104 YISHUN RING RD,1.431447752,103.8285377
104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0,104A ANG MO KIO ST 11,1.371827009,103.8388037
104A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,290,0,40,94,156,0,0,0,0,0,0,0,0,104A BIDADARI PK DR,1.335321978,103.870934
104A,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0,104A CANBERRA ST,1.450352258,103.8322624
104A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,104A DEPOT RD,1.280455613,103.8123177
104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104A EDGEFIELD PLAINS,1.396805705,103.9050542
104A,HENDERSON CRES,5,1997,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,104A HENDERSON CRES,1.28903386,103.8214872
104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,88,0,0,0,0,88,0,0,0,0,0,0,0,104B ANG MO KIO ST 11,1.371511514,103.8384588
104B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,168,0,70,28,70,0,0,0,0,0,0,0,0,104B CANBERRA ST,1.450074217,103.831377
104B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,104B DEPOT RD,1.28049144,103.8121008
104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104B EDGEFIELD PLAINS,1.396608862,103.9053038
104C,ANG MO KIO ST 11,5,1994,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,104C ANG MO KIO ST 11,1.371933159,103.8383303
104C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,137,0,0,42,95,0,0,0,0,0,0,0,0,104C CANBERRA ST,1.449709995,103.831776
104C,DEPOT RD,7,1997,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,104C DEPOT RD,1.280546807,103.8115715
104D,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,167,0,70,27,70,0,0,0,0,0,0,0,0,104D CANBERRA ST,1.449856324,103.832367
105,ALJUNIED CRES,12,1978,Y,N,N,N,N,N,GL,88,0,0,0,12,76,0,0,0,0,0,0,0,105 ALJUNIED CRES,1.319468621,103.8827515
105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,N,N,AMK,90,0,0,0,90,0,0,0,0,0,0,0,0,105 ANG MO KIO AVE 4,1.372313283,103.8376011
105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0,105 BEDOK RESERVOIR RD,1.329144379,103.9091128
105,BEDOK NTH AVE 4,14,1976,Y,Y,N,Y,N,N,BD,155,0,0,128,26,0,1,0,0,0,0,0,0,105 BEDOK NTH AVE 4,1.333722809,103.9365177
105,BISHAN ST 12,9,1985,Y,N,N,N,N,N,BH,116,0,0,64,50,0,0,0,0,0,0,2,0,105 BISHAN ST 12,1.345894936,103.8473653
105,BIDADARI PK DR,1,2019,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,105 BIDADARI PK DR,1.333784436,103.8704083
105,BT BATOK CTRL,10,1984,Y,Y,N,N,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,105 BT BATOK CTRL,1.348572654,103.7471562
105,BT PURMEI RD,13,1982,Y,N,N,N,N,N,BM,144,0,0,96,48,0,0,0,0,0,0,0,0,105 BT PURMEI RD,1.272483013,103.824703
105,CANBERRA ST,3,2017,N,Y,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,105 CANBERRA ST,1.448855647,103.8324092
105,CLEMENTI ST 12,4,1984,Y,Y,N,N,N,N,CL,42,0,0,41,0,0,0,0,0,0,0,1,0,105 CLEMENTI ST 12,1.32271179,103.7698881
105,DEPOT RD,2,2016,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,105 DEPOT RD,1.28089298,103.8123553
105,EDGEFIELD PLAINS,4,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,105 EDGEFIELD PLAINS,1.397229386,103.9055909
105,GANGSA RD,4,1986,Y,N,N,N,N,N,BP,40,0,0,24,16,0,0,0,0,0,0,0,0,105 GANGSA RD,1.378312421,103.7677633
105,HENDERSON CRES,24,1974,Y,N,N,Y,N,N,BM,270,0,0,264,0,6,0,0,0,0,0,0,0,105 HENDERSON CRES,1.290214202,103.8223568
105,HOUGANG AVE 1,4,2005,N,N,Y,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,105 HOUGANG AVE 1,1.354082739,103.8901304
105,JLN RAJAH,9,1983,Y,N,N,Y,N,N,KWN,72,0,0,0,0,0,72,0,0,0,0,0,0,105 JLN RAJAH,1.3285791,103.8538725
105,JLN BT MERAH,12,1967,Y,Y,N,Y,N,N,BM,324,0,0,0,0,0,0,0,0,306,18,0,0,105 JLN BT MERAH,1.280632398,103.8249355
105,JURONG EAST ST 13,12,1982,Y,N,N,N,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0,105 JURONG EAST ST 13,1.337387468,103.7385276
105,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,105 LENGKONG TIGA,1.325648315,103.9101122
105,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,105 LOR 1 TOA PAYOH,1.340422641,103.8491094
105,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,120,0,0,0,68,52,0,0,0,0,0,0,0,105 PASIR RIS ST 12,1.368437921,103.9575388
105,POTONG PASIR AVE 1,16,1984,Y,N,N,Y,N,N,TP,178,0,0,152,26,0,0,0,0,0,0,0,0,105 POTONG PASIR AVE 1,1.334423732,103.8686968
105,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,105 RIVERVALE WALK,1.382156131,103.9007119
105,SERANGOON NTH AVE 1,13,1983,Y,N,N,N,N,N,SGN,120,0,0,120,0,0,0,0,0,0,0,0,0,105 SERANGOON NTH AVE 1,1.370247459,103.870226
105,SIMEI ST 1,4,1987,Y,N,N,N,N,N,TAP,32,0,0,0,0,0,32,0,0,0,0,0,0,105 SIMEI ST 1,1.340924594,103.9507425
105,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,105 SPOTTISWOODE PK RD,1.273800756,103.8344822
105,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,105 TAMPINES ST 11,1.348093125,103.9471776
105,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,132,0,0,65,66,0,0,0,0,0,0,1,0,105 TECK WHYE LANE,1.37765002,103.7529943
105,TOWNER RD,25,1984,Y,N,N,Y,N,N,KWN,275,0,0,120,155,0,0,0,0,0,0,0,0,105 TOWNER RD,1.320813043,103.8613467
105,WOODLANDS ST 13,13,1984,Y,Y,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,105 WOODLANDS ST 13,1.436844762,103.7815791
105,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,105 YISHUN RING RD,1.431718367,103.8281143
105A,BIDADARI PK DR,17,2019,Y,Y,N,N,N,N,TP,64,0,0,0,28,36,0,0,0,0,0,0,0,105A BIDADARI PK DR,1.334006992,103.8704306
105A,DEPOT RD,21,2016,Y,N,N,N,N,N,BM,160,0,0,80,80,0,0,0,0,0,0,0,0,105A DEPOT RD,1.281071165,103.8114057
105A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105A EDGEFIELD PLAINS,1.396941332,103.9057295
105A,JLN BT MERAH,1,2003,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,105A JLN BT MERAH,1.280661187,103.8242584
105B,BIDADARI PK DR,17,2019,Y,N,N,N,N,N,TP,92,0,0,0,54,38,0,0,0,0,0,0,0,105B BIDADARI PK DR,1.333474039,103.8704904
105B,DEPOT RD,1,2017,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,105B DEPOT RD,1.281108068,103.811133
105B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105B EDGEFIELD PLAINS,1.397206464,103.9060023
105C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105C EDGEFIELD PLAINS,1.397672035,103.9055988
105D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105D EDGEFIELD PLAINS,1.397175309,103.9052296
106,ALJUNIED CRES,12,1978,Y,Y,N,Y,N,N,GL,194,0,0,167,22,4,0,0,0,0,0,1,0,106 ALJUNIED CRES,1.31905495,103.8829009
106,ANG MO KIO AVE 4,11,1977,Y,N,N,Y,N,N,AMK,138,0,0,115,20,2,0,0,0,0,0,1,0,106 ANG MO KIO AVE 4,1.371933703,103.8374861
106,BEDOK NTH AVE 4,13,1977,Y,N,N,N,N,N,BD,168,0,34,0,0,0,0,0,0,0,134,0,0,106 BEDOK NTH AVE 4,1.33445895,103.9370871
106,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,106 BEDOK RESERVOIR RD,1.329501522,103.9093817
106,BIDADARI PK DR,3,2019,N,Y,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,106 BIDADARI PK DR,1.333699478,103.8707961
106,BISHAN ST 12,13,1985,Y,Y,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,106 BISHAN ST 12,1.346100701,103.8478472
106,BT PURMEI RD,13,1983,Y,N,N,N,N,N,BM,123,0,0,51,72,0,0,0,0,0,0,0,0,106 BT PURMEI RD,1.27298937,103.8256268
106,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0,106 BT BATOK CTRL,1.348222309,103.7471885
106,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,106 C'WEALTH CRES,1.308226033,103.7995913
106,CANBERRA ST,4,2016,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,106 CANBERRA ST,1.449138432,103.8327734
106,CLEMENTI ST 12,4,1985,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,106 CLEMENTI ST 12,1.321914673,103.7698152
106,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,106 GANGSA RD,1.377902,103.7674123
106,HENDERSON CRES,14,1973,Y,Y,N,Y,N,N,BM,130,0,0,0,130,0,0,0,0,0,0,0,0,106 HENDERSON CRES,1.289426079,103.8222768
106,HOUGANG AVE 1,4,1982,Y,Y,N,N,N,N,HG,51,0,0,41,9,0,0,0,0,0,0,1,0,106 HOUGANG AVE 1,1.353702971,103.8906808
